record_type,analysis_family,surface,group,arm,left_arm,right_arm,condition,query_family,stratum,metric,value_pct,estimate_pp,ci95_lower_pp,ci95_upper_pp,row_count,history_cluster_count,bootstrap_samples,bootstrap_seed,source_file
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_16384,,,token_distance_4096,,,exact_match,58.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_16384,,,token_distance_4096,,,f1,59.72,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_16384,,,token_distance_8192,,,exact_match,54.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_16384,,,token_distance_8192,,,f1,57.22,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,delayed_probe,,,exact_match,25.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,delayed_probe,,,f1,35.71,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,post_update,,,exact_match,58.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,post_update,,,f1,64.58,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,pre_update,,,exact_match,79.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,pre_update,,,f1,80.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,token_distance_4096,,,exact_match,12.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,token_distance_4096,,,f1,24.31,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,token_distance_8192,,,exact_match,25.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,graphiti_memory_4096,,,token_distance_8192,,,f1,35.30,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,delayed_probe,,,exact_match,41.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,delayed_probe,,,f1,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,post_update,,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,post_update,,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,pre_update,,,exact_match,62.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,pre_update,,,f1,62.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,token_distance_4096,,,exact_match,70.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,token_distance_4096,,,f1,70.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,token_distance_8192,,,exact_match,58.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_16384,,,token_distance_8192,,,f1,60.42,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,delayed_probe,,,exact_match,50.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,delayed_probe,,,f1,52.08,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,post_update,,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,post_update,,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,pre_update,,,exact_match,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,pre_update,,,f1,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,token_distance_4096,,,exact_match,58.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,token_distance_4096,,,f1,65.56,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,token_distance_8192,,,exact_match,54.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,hybrid_kg_memory_4096,,,token_distance_8192,,,f1,60.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,delayed_probe,,,exact_match,20.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,delayed_probe,,,f1,25.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,post_update,,,exact_match,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,post_update,,,f1,68.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,pre_update,,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,pre_update,,,f1,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,token_distance_4096,,,exact_match,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,token_distance_4096,,,f1,53.06,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,token_distance_8192,,,exact_match,50.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_16384,,,token_distance_8192,,,f1,53.75,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,delayed_probe,,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,delayed_probe,,,f1,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,post_update,,,exact_match,62.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,post_update,,,f1,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,pre_update,,,exact_match,79.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,pre_update,,,f1,79.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,token_distance_4096,,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,token_distance_4096,,,f1,7.22,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,token_distance_8192,,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,sliding_context_4096,,,token_distance_8192,,,f1,4.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,delayed_probe,,,exact_match,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,delayed_probe,,,f1,47.92,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,post_update,,,exact_match,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,post_update,,,f1,68.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,pre_update,,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,pre_update,,,f1,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,token_distance_4096,,,exact_match,54.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,token_distance_4096,,,f1,57.64,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,token_distance_8192,,,exact_match,54.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_16384,,,token_distance_8192,,,f1,56.25,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,delayed_probe,,,exact_match,75.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,delayed_probe,,,f1,75.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,post_update,,,exact_match,62.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,post_update,,,f1,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,pre_update,,,exact_match,79.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,pre_update,,,f1,79.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,token_distance_4096,,,exact_match,33.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,token_distance_4096,,,f1,36.39,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,token_distance_8192,,,exact_match,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition,structured_memory_4096,,,token_distance_8192,,,f1,47.92,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,delayed_probe,preference_change,,exact_match,0.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,delayed_probe,preference_change,,f1,0.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,delayed_probe,preference_incongruity,,exact_match,50.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,delayed_probe,preference_incongruity,,f1,62.50,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,post_update,preference_change,,exact_match,41.67,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,post_update,preference_change,,f1,45.83,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,post_update,preference_incongruity,,exact_match,83.33,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,post_update,preference_incongruity,,f1,90.83,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,pre_update,preference_change,,exact_match,83.33,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,pre_update,preference_change,,f1,83.33,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,pre_update,preference_incongruity,,exact_match,100.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,pre_update,preference_incongruity,,f1,100.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,token_distance_4096,preference_change,,exact_match,16.67,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,token_distance_4096,preference_change,,f1,19.44,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,token_distance_4096,preference_incongruity,,exact_match,100.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,token_distance_4096,preference_incongruity,,f1,100.00,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,B,by_arm_condition_query_family,graphiti_memory_16384,,,token_distance_8192,preference_change,,exact_match,8.33,,,,12,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
